file_name,action_label,action_label_names,instrument_label,verb_label,target_label,phase_label
video36_clip_578_604.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_609_625.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_628_662.mp4,"[17, 58]","['grasper,retract,gallbladder', 'hook,dissect,cystic_duct']","[0, 2]","[1, 2]","[0, 2]","[1.0, 1.0]"
video36_clip_663_674.mp4,[58],"['hook,dissect,cystic_duct']",[2],[2],[2],[1.0]
video36_clip_675_688.mp4,"[17, 58]","['grasper,retract,gallbladder', 'hook,dissect,cystic_duct']","[0, 2]","[1, 2]","[0, 2]","[1.0, 1.0]"
video36_clip_689_701.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video36_clip_702_751.mp4,"[17, 58]","['grasper,retract,gallbladder', 'hook,dissect,cystic_duct']","[0, 2]","[1, 2]","[0, 2]","[1.0, 1.0]"
video36_clip_754_767.mp4,"[17, 58]","['grasper,retract,gallbladder', 'hook,dissect,cystic_duct']","[0, 2]","[1, 2]","[0, 2]","[1.0, 1.0]"
video36_clip_768_793.mp4,[58],"['hook,dissect,cystic_duct']",[2],[2],[2],[1.0]
video36_clip_795_800.mp4,[58],"['hook,dissect,cystic_duct']",[2],[2],[2],[1.0]
video36_clip_801_829.mp4,"[17, 58]","['grasper,retract,gallbladder', 'hook,dissect,cystic_duct']","[0, 2]","[1, 2]","[0, 2]","[1.0, 1.0]"
video36_clip_830_848.mp4,[58],"['hook,dissect,cystic_duct']",[2],[2],[2],[1.0]
video36_clip_967_978.mp4,[57],"['hook,dissect,cystic_artery']",[2],[2],[3],[1.0]
video36_clip_979_997.mp4,"[17, 57]","['grasper,retract,gallbladder', 'hook,dissect,cystic_artery']","[0, 2]","[1, 2]","[0, 3]","[1.0, 1.0]"
video36_clip_998_1019.mp4,[57],"['hook,dissect,cystic_artery']",[2],[2],[3],[1.0]
video36_clip_1020_1024.mp4,"[17, 57]","['grasper,retract,gallbladder', 'hook,dissect,cystic_artery']","[0, 2]","[1, 2]","[0, 3]","[1.0, 1.0]"
video36_clip_1027_1040.mp4,[59],"['hook,dissect,cystic_plate']",[2],[2],[1],[1.0]
video36_clip_1041_1073.mp4,"[17, 59]","['grasper,retract,gallbladder', 'hook,dissect,cystic_plate']","[0, 2]","[1, 2]","[0, 1]","[1.0, 1.0]"
video36_clip_1074_1079.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video36_clip_1088_1134.mp4,"[17, 79]","['grasper,retract,gallbladder', 'clipper,clip,cystic_duct']","[0, 4]","[1, 4]","[0, 2]","[1.0, 1.0]"
video36_clip_1139_1148.mp4,[78],"['clipper,clip,cystic_artery']",[4],[4],[3],[1.0]
video36_clip_1149_1164.mp4,"[17, 78]","['grasper,retract,gallbladder', 'clipper,clip,cystic_artery']","[0, 4]","[1, 4]","[0, 3]","[1.0, 1.0]"
video36_clip_1165_1169.mp4,[78],"['clipper,clip,cystic_artery']",[4],[4],[3],[1.0]
video36_clip_1178_1186.mp4,"[17, 68]","['grasper,retract,gallbladder', 'scissors,cut,cystic_artery']","[0, 3]","[1, 5]","[0, 3]","[1.0, 1.0]"
video36_clip_1187_1194.mp4,[69],"['scissors,cut,cystic_duct']",[3],[5],[2],[1.0]
video36_clip_1208_1212.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1297_1313.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video36_clip_1315_1323.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video36_clip_1324_1342.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1347_1374.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1375_1386.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video36_clip_1387_1391.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1402_1416.mp4,[28],"['bipolar,coagulate,gallbladder']",[1],[3],[0],[1.0]
video36_clip_1428_1442.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video36_clip_1443_1489.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1490_1497.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video36_clip_1498_1535.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1536_1541.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video36_clip_1542_1548.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1552_1557.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1561_1580.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1581_1585.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video36_clip_1586_1590.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video36_clip_1595_1627.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1628_1658.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video36_clip_1659_1663.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1664_1670.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video36_clip_1671_1693.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1694_1703.mp4,[51],"['hook,coagulate,gallbladder']",[2],[3],[0],[1.0]
video36_clip_1704_1714.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1724_1765.mp4,[29],"['bipolar,coagulate,liver']",[1],[3],[8],[1.0]
video36_clip_1775_1784.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1785_1821.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video36_clip_1822_1830.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1831_1880.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video36_clip_1881_1898.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_1899_1938.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video36_clip_1939_1962.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video36_clip_1967_1989.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video36_clip_1994_1998.mp4,"[17, 19, 60]","['grasper,retract,gallbladder', 'grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 0, 2]","[1, 1, 2]","[0, 8, 0]","[1.0, 1.0, 1.0]"
video36_clip_2006_2034.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video36_clip_2036_2040.mp4,"[17, 19]","['grasper,retract,gallbladder', 'grasper,retract,liver']","[0, 0]","[1, 1]","[0, 8]","[1.0, 1.0]"
video36_clip_2042_2049.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video36_clip_2050_2054.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_2056_2078.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video36_clip_2079_2087.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video36_clip_2091_2100.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video36_clip_2101_2112.mp4,"[17, 19, 60]","['grasper,retract,gallbladder', 'grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 0, 2]","[1, 1, 2]","[0, 8, 0]","[1.0, 1.0, 1.0]"
video36_clip_2113_2130.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video36_clip_2135_2141.mp4,"[17, 19, 60]","['grasper,retract,gallbladder', 'grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 0, 2]","[1, 1, 2]","[0, 8, 0]","[1.0, 1.0, 1.0]"
video36_clip_2144_2157.mp4,"[17, 19, 60]","['grasper,retract,gallbladder', 'grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 0, 2]","[1, 1, 2]","[0, 8, 0]","[1.0, 1.0, 1.0]"
video36_clip_2158_2176.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video36_clip_2181_2192.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video36_clip_2196_2203.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video36_clip_2204_2210.mp4,"[7, 19]","['grasper,grasp,gallbladder', 'grasper,retract,liver']","[0, 0]","[0, 1]","[0, 8]","[1.0, 1.0]"
video36_clip_2212_2217.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video36_clip_2221_2226.mp4,[19],"['grasper,retract,liver']",[0],[1],[8],[1.0]
video36_clip_2227_2254.mp4,"[19, 29, 94]","['grasper,retract,liver', 'bipolar,coagulate,liver', 'grasper,null_verb,null_target']","[0, 1, 0]","[1, 3, 9]","[8, 8, 14]","[1.0, 1.0, 1.0]"
video36_clip_2256_2263.mp4,"[19, 29, 94]","['grasper,retract,liver', 'bipolar,coagulate,liver', 'grasper,null_verb,null_target']","[0, 1, 0]","[1, 3, 9]","[8, 8, 14]","[1.0, 1.0, 1.0]"
video36_clip_2313_2317.mp4,"[12, 94]","['grasper,grasp,specimen_bag', 'grasper,null_verb,null_target']","[0, 0]","[0, 9]","[13, 14]","[1.0, 1.0]"
video36_clip_2318_2331.mp4,"[12, 13]","['grasper,grasp,specimen_bag', 'grasper,pack,gallbladder']","[0, 0]","[0, 8]","[13, 0]","[1.0, 1.0]"
video36_clip_2332_2350.mp4,[12],"['grasper,grasp,specimen_bag']",[0],[0],[13],[1.0]
video40_clip_165_174.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video40_clip_218_235.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video40_clip_236_259.mp4,"[17, 94]","['grasper,retract,gallbladder', 'grasper,null_verb,null_target']","[0, 0]","[1, 9]","[0, 14]","[1.0, 1.0]"
video40_clip_263_278.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video40_clip_281_291.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video40_clip_429_446.mp4,"[1, 17]","['grasper,dissect,gallbladder', 'grasper,retract,gallbladder']","[0, 0]","[2, 1]","[0, 0]","[1.0, 1.0]"
video40_clip_449_492.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video40_clip_647_654.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video40_clip_655_693.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video40_clip_696_733.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video40_clip_734_742.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video40_clip_881_886.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video40_clip_957_963.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video40_clip_964_994.mp4,"[17, 59]","['grasper,retract,gallbladder', 'hook,dissect,cystic_plate']","[0, 2]","[1, 2]","[0, 1]","[1.0, 1.0]"
video40_clip_1058_1103.mp4,"[17, 57]","['grasper,retract,gallbladder', 'hook,dissect,cystic_artery']","[0, 2]","[1, 2]","[0, 3]","[1.0, 1.0]"
video40_clip_1169_1178.mp4,"[17, 59]","['grasper,retract,gallbladder', 'hook,dissect,cystic_plate']","[0, 2]","[1, 2]","[0, 1]","[1.0, 1.0]"
video40_clip_1179_1185.mp4,"[17, 57]","['grasper,retract,gallbladder', 'hook,dissect,cystic_artery']","[0, 2]","[1, 2]","[0, 3]","[1.0, 1.0]"
video40_clip_1186_1195.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video40_clip_1196_1216.mp4,"[17, 59]","['grasper,retract,gallbladder', 'hook,dissect,cystic_plate']","[0, 2]","[1, 2]","[0, 1]","[1.0, 1.0]"
video40_clip_1217_1225.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video40_clip_1226_1240.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video40_clip_1241_1270.mp4,"[17, 82]","['grasper,retract,gallbladder', 'irrigator,aspirate,fluid']","[0, 5]","[1, 6]","[0, 6]","[1.0, 1.0]"
video40_clip_1271_1280.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video40_clip_1281_1325.mp4,"[17, 58]","['grasper,retract,gallbladder', 'hook,dissect,cystic_duct']","[0, 2]","[1, 2]","[0, 2]","[1.0, 1.0]"
video40_clip_1326_1337.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video40_clip_1338_1342.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video40_clip_1343_1371.mp4,"[17, 79]","['grasper,retract,gallbladder', 'clipper,clip,cystic_duct']","[0, 4]","[1, 4]","[0, 2]","[1.0, 1.0]"
video40_clip_1373_1416.mp4,"[17, 79]","['grasper,retract,gallbladder', 'clipper,clip,cystic_duct']","[0, 4]","[1, 4]","[0, 2]","[1.0, 1.0]"
video40_clip_1418_1449.mp4,"[17, 78]","['grasper,retract,gallbladder', 'clipper,clip,cystic_artery']","[0, 4]","[1, 4]","[0, 3]","[1.0, 1.0]"
video40_clip_1450_1458.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video40_clip_1459_1471.mp4,"[17, 97]","['grasper,retract,gallbladder', 'scissors,null_verb,null_target']","[0, 3]","[1, 9]","[0, 14]","[1.0, 1.0]"
video40_clip_1472_1479.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video40_clip_1484_1488.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video40_clip_1489_1498.mp4,"[17, 68]","['grasper,retract,gallbladder', 'scissors,cut,cystic_artery']","[0, 3]","[1, 5]","[0, 3]","[1.0, 1.0]"
video40_clip_1500_1509.mp4,"[17, 69]","['grasper,retract,gallbladder', 'scissors,cut,cystic_duct']","[0, 3]","[1, 5]","[0, 2]","[1.0, 1.0]"
video40_clip_1510_1518.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video40_clip_1519_1532.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video40_clip_1533_1541.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video40_clip_1542_1566.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video40_clip_1567_1579.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video40_clip_1580_1602.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video40_clip_1603_1610.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video40_clip_1611_1621.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video40_clip_1622_1629.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video40_clip_1630_1652.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video40_clip_1654_1682.mp4,"[1, 17]","['grasper,dissect,gallbladder', 'grasper,retract,gallbladder']","[0, 0]","[2, 1]","[0, 0]","[1.0, 1.0]"
video40_clip_1684_1710.mp4,"[17, 19]","['grasper,retract,gallbladder', 'grasper,retract,liver']","[0, 0]","[1, 1]","[0, 8]","[1.0, 1.0]"
video40_clip_1711_1724.mp4,[19],"['grasper,retract,liver']",[0],[1],[8],[1.0]
video40_clip_1726_1733.mp4,"[17, 19, 63]","['grasper,retract,gallbladder', 'grasper,retract,liver', 'hook,retract,gallbladder']","[0, 0, 2]","[1, 1, 1]","[0, 8, 0]","[1.0, 1.0, 1.0]"
video40_clip_1734_1742.mp4,"[17, 19, 60]","['grasper,retract,gallbladder', 'grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 0, 2]","[1, 1, 2]","[0, 8, 0]","[1.0, 1.0, 1.0]"
video40_clip_1744_1752.mp4,"[17, 19, 60]","['grasper,retract,gallbladder', 'grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 0, 2]","[1, 1, 2]","[0, 8, 0]","[1.0, 1.0, 1.0]"
video40_clip_1756_1760.mp4,"[17, 19, 60]","['grasper,retract,gallbladder', 'grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 0, 2]","[1, 1, 2]","[0, 8, 0]","[1.0, 1.0, 1.0]"
video40_clip_1761_1774.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video40_clip_1815_1837.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video40_clip_1838_1882.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video40_clip_1883_1888.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video40_clip_1895_1900.mp4,[60],"['hook,dissect,gallbladder']",[2],[2],[0],[1.0]
video40_clip_1901_1921.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video40_clip_1932_1936.mp4,[19],"['grasper,retract,liver']",[0],[1],[8],[1.0]
video40_clip_1945_1957.mp4,"[17, 19, 60]","['grasper,retract,gallbladder', 'grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 0, 2]","[1, 1, 2]","[0, 8, 0]","[1.0, 1.0, 1.0]"
video40_clip_1958_1963.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video40_clip_1968_1981.mp4,"[19, 60]","['grasper,retract,liver', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[8, 0]","[1.0, 1.0]"
video40_clip_1984_1991.mp4,[19],"['grasper,retract,liver']",[0],[1],[8],[1.0]
video40_clip_2032_2041.mp4,[12],"['grasper,grasp,specimen_bag']",[0],[0],[13],[1.0]
video40_clip_2042_2064.mp4,"[12, 94]","['grasper,grasp,specimen_bag', 'grasper,null_verb,null_target']","[0, 0]","[0, 9]","[13, 14]","[1.0, 1.0]"
video40_clip_2065_2080.mp4,[12],"['grasper,grasp,specimen_bag']",[0],[0],[13],[1.0]
video40_clip_2081_2085.mp4,[13],"['grasper,pack,gallbladder']",[0],[8],[0],[1.0]
video40_clip_2086_2092.mp4,"[12, 13]","['grasper,grasp,specimen_bag', 'grasper,pack,gallbladder']","[0, 0]","[0, 8]","[13, 0]","[1.0, 1.0]"
video40_clip_2099_2108.mp4,"[12, 94]","['grasper,grasp,specimen_bag', 'grasper,null_verb,null_target']","[0, 0]","[0, 9]","[13, 14]","[1.0, 1.0]"
video40_clip_2111_2117.mp4,"[19, 94]","['grasper,retract,liver', 'grasper,null_verb,null_target']","[0, 0]","[1, 9]","[8, 14]","[1.0, 1.0]"
video40_clip_2118_2123.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video40_clip_2139_2143.mp4,"[19, 82]","['grasper,retract,liver', 'irrigator,aspirate,fluid']","[0, 5]","[1, 6]","[8, 6]","[1.0, 1.0]"
video40_clip_2144_2148.mp4,[82],"['irrigator,aspirate,fluid']",[5],[6],[6],[1.0]
video40_clip_2179_2184.mp4,[94],"['grasper,null_verb,null_target']",[0],[9],[14],[1.0]
video42_clip_96_110.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video42_clip_111_124.mp4,"[7, 17]","['grasper,grasp,gallbladder', 'grasper,retract,gallbladder']","[0, 0]","[0, 1]","[0, 0]","[1.0, 1.0]"
video42_clip_201_230.mp4,"[17, 20, 96]","['grasper,retract,gallbladder', 'grasper,retract,omentum', 'hook,null_verb,null_target']","[0, 0, 2]","[1, 1, 9]","[0, 10, 14]","[1.0, 1.0, 1.0]"
video42_clip_231_249.mp4,"[17, 20, 61]","['grasper,retract,gallbladder', 'grasper,retract,omentum', 'hook,dissect,omentum']","[0, 0, 2]","[1, 1, 2]","[0, 10, 10]","[1.0, 1.0, 1.0]"
video42_clip_250_254.mp4,"[17, 61]","['grasper,retract,gallbladder', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[0, 10]","[1.0, 1.0]"
video42_clip_255_279.mp4,"[17, 20, 61]","['grasper,retract,gallbladder', 'grasper,retract,omentum', 'hook,dissect,omentum']","[0, 0, 2]","[1, 1, 2]","[0, 10, 10]","[1.0, 1.0, 1.0]"
video42_clip_280_288.mp4,"[17, 61]","['grasper,retract,gallbladder', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[0, 10]","[1.0, 1.0]"
video42_clip_289_306.mp4,"[20, 61]","['grasper,retract,omentum', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[10, 10]","[1.0, 1.0]"
video42_clip_307_343.mp4,"[17, 20, 61]","['grasper,retract,gallbladder', 'grasper,retract,omentum', 'hook,dissect,omentum']","[0, 0, 2]","[1, 1, 2]","[0, 10, 10]","[1.0, 1.0, 1.0]"
video42_clip_344_364.mp4,"[17, 61]","['grasper,retract,gallbladder', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[0, 10]","[1.0, 1.0]"
video42_clip_369_375.mp4,"[17, 61]","['grasper,retract,gallbladder', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[0, 10]","[1.0, 1.0]"
video42_clip_376_389.mp4,"[17, 20, 61]","['grasper,retract,gallbladder', 'grasper,retract,omentum', 'hook,dissect,omentum']","[0, 0, 2]","[1, 1, 2]","[0, 10, 10]","[1.0, 1.0, 1.0]"
video42_clip_390_440.mp4,"[20, 61]","['grasper,retract,omentum', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[10, 10]","[1.0, 1.0]"
video42_clip_441_453.mp4,[61],"['hook,dissect,omentum']",[2],[2],[10],[1.0]
video42_clip_454_472.mp4,"[20, 61]","['grasper,retract,omentum', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[10, 10]","[1.0, 1.0]"
video42_clip_473_493.mp4,"[17, 20, 61]","['grasper,retract,gallbladder', 'grasper,retract,omentum', 'hook,dissect,omentum']","[0, 0, 2]","[1, 1, 2]","[0, 10, 10]","[1.0, 1.0, 1.0]"
video42_clip_496_516.mp4,"[17, 20, 61]","['grasper,retract,gallbladder', 'grasper,retract,omentum', 'hook,dissect,omentum']","[0, 0, 2]","[1, 1, 2]","[0, 10, 10]","[1.0, 1.0, 1.0]"
video42_clip_517_539.mp4,"[20, 61]","['grasper,retract,omentum', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[10, 10]","[1.0, 1.0]"
video42_clip_540_548.mp4,"[17, 20, 61]","['grasper,retract,gallbladder', 'grasper,retract,omentum', 'hook,dissect,omentum']","[0, 0, 2]","[1, 1, 2]","[0, 10, 10]","[1.0, 1.0, 1.0]"
video42_clip_549_578.mp4,"[20, 61]","['grasper,retract,omentum', 'hook,dissect,omentum']","[0, 2]","[1, 2]","[10, 10]","[1.0, 1.0]"
video42_clip_579_586.mp4,[61],"['hook,dissect,omentum']",[2],[2],[10],[1.0]
video42_clip_656_661.mp4,"[19, 64]","['grasper,retract,liver', 'hook,retract,liver']","[0, 2]","[1, 1]","[8, 8]","[1.0, 1.0]"
video42_clip_662_668.mp4,"[17, 64]","['grasper,retract,gallbladder', 'hook,retract,liver']","[0, 2]","[1, 1]","[0, 8]","[1.0, 1.0]"
video42_clip_669_676.mp4,[64],"['hook,retract,liver']",[2],[1],[8],[1.0]
video42_clip_679_684.mp4,[96],"['hook,null_verb,null_target']",[2],[9],[14],[1.0]
video42_clip_685_696.mp4,"[17, 96]","['grasper,retract,gallbladder', 'hook,null_verb,null_target']","[0, 2]","[1, 9]","[0, 14]","[1.0, 1.0]"
video42_clip_697_713.mp4,"[17, 60]","['grasper,retract,gallbladder', 'hook,dissect,gallbladder']","[0, 2]","[1, 2]","[0, 0]","[1.0, 1.0]"
video42_clip_717_731.mp4,"[17, 64]","['grasper,retract,gallbladder', 'hook,retract,liver']","[0, 2]","[1, 1]","[0, 8]","[1.0, 1.0]"
video42_clip_970_1002.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video42_clip_1005_1026.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
video42_clip_1205_1210.mp4,[17],"['grasper,retract,gallbladder']",[0],[1],[0],[1.0]
